FIPS ,State,County,2010 Census Population,"Population Estimate, 2011","Population Estimate, 2012","Population Estimate, 2013","Population Estimate, 2014","Population Estimate, 2015","Population Estimate, 2016"
50009,VT,Essex ,6306,6327,6219,6188,6124,6157,6176
50011,VT,Franklin ,47746,48168,48259,48304,48714,48935,48915
50013,VT,Grand Isle ,6970,6982,6975,6986,6973,6872,6919
50015,VT,Lamoille ,24475,24693,24941,25089,25112,25204,25333
50017,VT,Orange ,28936,29051,28947,28873,28868,28878,28919
50019,VT,Orleans ,27231,27186,27170,27180,27080,27088,26863
50021,VT,Rutland ,61642,61255,60895,60574,60179,59706,59310
50023,VT,Washington ,59534,59567,59377,59223,59003,58706,58504
50025,VT,Windham ,44513,44237,44007,43887,43733,43275,43145
50027,VT,Windsor ,56670,56662,56233,56147,55922,55672,55496
51001,VA,Accomack ,33164,33292,33324,33012,33024,32995,32947
51003,VA,Albemarle ,98970,100621,101920,102799,104235,105603,106878
51005,VA,Alleghany ,16250,16335,16239,16193,15884,15685,15595
51007,VA,Amelia ,12690,12754,12731,12687,12764,12869,12913
51009,VA,Amherst ,32353,32127,32458,32209,32060,31636,31633
51011,VA,Appomattox ,14973,15017,15154,15239,15273,15428,15475
51013,VA,Arlington ,207627,216504,221625,225187,225702,227897,230050
51015,VA,Augusta ,73750,73841,73807,74113,74198,74537,74997
51017,VA,Bath ,4731,4662,4644,4608,4560,4502,4476
51019,VA,Bedford ,68676,75553,75776,76192,77087,77648,77960
51021,VA,Bland ,6824,6769,6699,6685,6600,6565,6513
51023,VA,Botetourt ,33148,33068,33182,33040,33128,33378,33231
51025,VA,Brunswick ,17434,17144,17040,16636,16473,16473,16243
51027,VA,Buchanan ,24098,23940,23920,23691,23223,22780,22178
51029,VA,Buckingham ,17146,17176,17048,17142,16916,16996,17048
51031,VA,Campbell ,54842,54932,54910,55102,55182,55161,54952
51033,VA,Caroline ,28545,28709,28987,29294,29803,29940,30178
51035,VA,Carroll ,30042,30085,29920,29856,29622,29736,29531
51036,VA,Charles City ,7256,7244,7165,7106,7016,7072,7071
51037,VA,Charlotte ,12586,12510,12414,12285,12155,12177,12129
51041,VA,Chesterfield ,316236,320493,324124,327985,332537,335539,339009
51043,VA,Clarke ,14034,14194,14267,14269,14334,14291,14374
51045,VA,Craig ,5190,5230,5200,5191,5233,5193,5158
51047,VA,Culpeper ,46689,47335,47778,48462,49068,49369,50083
51049,VA,Cumberland ,10052,10010,9848,9834,9816,9696,9652
51051,VA,Dickenson ,15903,15764,15674,15464,15281,15135,14968
51053,VA,Dinwiddie ,28001,28197,28306,28228,28129,27967,28144
51057,VA,Essex ,11151,11197,11156,11180,11071,11122,11123
51059,VA,Fairfax ,1081726,1105410,1120382,1132543,1135388,1137472,1138652
51061,VA,Fauquier ,65203,66153,66677,67302,68379,68696,69069
51063,VA,Floyd ,15279,15419,15449,15533,15584,15640,15731
51065,VA,Fluvanna ,25691,25965,25898,25851,26009,26199,26271
51067,VA,Franklin ,56159,56391,56327,56298,56228,56229,56069
51069,VA,Frederick ,78305,79529,80238,81316,82454,83177,84421
51071,VA,Giles ,17286,17115,16979,16946,16808,16767,16857
51073,VA,Gloucester ,36858,36904,36909,36806,37120,37058,37214
51075,VA,Goochland ,21717,21436,21340,21637,21934,22315,22668
51077,VA,Grayson ,15533,15412,15232,15230,15161,15169,15107
51079,VA,Greene ,18403,18727,18851,18894,19102,19206,19371
51081,VA,Greensville ,12243,12004,11745,11644,11527,11869,11706
51083,VA,Halifax ,36241,36017,35791,35393,35219,35128,34992
51085,VA,Hanover ,99863,99976,100421,101167,101846,103171,104392
51087,VA,Henrico ,306935,310844,315877,319402,322685,325142,326501
51089,VA,Henry ,54151,53380,52950,52659,52168,51821,51445
51091,VA,Highland ,2321,2285,2252,2223,2252,2208,2216
51093,VA,Isle of Wight ,35270,35319,35431,35665,36048,36393,36596
51095,VA,James City ,67009,68200,69326,70585,72104,73081,74404
51097,VA,King and Queen ,6945,7032,7070,7107,7168,7197,7159
51099,VA,King George ,23584,24286,24615,24933,25310,25456,25984
51101,VA,King William ,15935,15990,15979,16092,16143,16231,16334
51103,VA,Lancaster ,11391,11341,11223,11106,10994,10982,10972
51105,VA,Lee ,25587,25661,25556,25207,24903,24712,24179
51107,VA,Loudoun ,312311,326921,338196,350678,362798,374559,385945
51109,VA,Louisa ,33153,33528,33535,34014,34349,34618,35236
51111,VA,Lunenburg ,12914,12908,12633,12525,12483,12337,12273
51113,VA,Madison ,13308,13175,13180,13149,13109,13092,13078
51115,VA,Mathews ,8978,8949,8903,8901,8789,8866,8782
51117,VA,Mecklenburg ,32727,32568,31738,31277,31126,31011,30892
51119,VA,Middlesex ,10959,10830,10817,10737,10633,10676,10778
51121,VA,Montgomery ,94392,94838,95736,96812,97348,97636,98602
51125,VA,Nelson ,15020,15039,14825,14798,14873,14788,14869
51127,VA,New Kent ,18429,18773,19159,19504,20019,20424,21147
51131,VA,Northampton ,12389,12419,12214,12036,12064,12139,12139
51133,VA,Northumberland ,12330,12420,12366,12251,12265,12256,12222
51135,VA,Nottoway ,15853,15895,15775,15663,15519,15651,15595
51137,VA,Orange ,33481,33861,34166,34548,34873,35244,35533
51139,VA,Page ,24042,23997,23885,23752,23827,23679,23654
51141,VA,Patrick ,18490,18372,18406,18303,18228,18041,17923
51143,VA,Pittsylvania ,63506,63445,63032,62678,62483,62079,61687
51145,VA,Powhatan ,28046,28121,28172,28290,28477,28047,28443
51147,VA,Prince Edward ,23368,23192,23188,22781,23055,23221,23142
51149,VA,Prince George ,35725,36755,37152,37470,37545,38308,37845
51153,VA,Prince William ,402002,419670,430368,438531,443863,450179,455210
51155,VA,Pulaski ,34872,34746,34746,34512,34315,34308,34203
51157,VA,Rappahannock ,7373,7499,7454,7475,7361,7401,7388
51159,VA,Richmond ,9254,9184,9037,8916,8841,8774,8774
51161,VA,Roanoke ,92376,92958,92991,93616,93720,93916,94031
51163,VA,Rockbridge ,22307,22544,22474,22458,22488,22437,22392
51165,VA,Rockingham ,76314,77125,77429,77784,78318,78860,79744
51167,VA,Russell ,28897,28662,28421,28265,27998,27809,27370
51169,VA,Scott ,23177,22968,22799,22626,22373,22160,21930
51171,VA,Shenandoah ,41993,42297,42615,42599,42845,43051,43175
51173,VA,Smyth ,32208,32025,31872,31727,31513,31389,31062
51175,VA,Southampton ,18570,18710,18575,18373,18282,18167,18057
51177,VA,Spotsylvania ,122397,124835,126194,127779,129318,130603,132010
51179,VA,Stafford ,128961,132266,134472,137071,140046,141792,144361
51181,VA,Surry ,7058,6943,6851,6798,6793,6670,6544
51183,VA,Sussex ,12087,12087,11929,11783,11731,11720,11504
51185,VA,Tazewell ,45078,44687,44242,44081,43429,42934,42150
51187,VA,Warren ,37575,37670,37996,38631,39105,39147,39155
51191,VA,Washington ,54876,54745,55047,54721,54534,54294,54214
51193,VA,Westmoreland ,17454,17633,17518,17553,17423,17553,17592
51195,VA,Wise ,41452,41426,40890,40672,39925,39654,39228
51197,VA,Wythe ,29235,29191,29300,29289,29059,29191,29016
51199,VA,York ,65464,65882,65902,66128,66628,67963,67976
51510,VA,Alexandria city,139966,144651,147357,149819,151206,153172,155810
51520,VA,Bristol city,17835,17810,17797,17486,17302,17157,16960
51530,VA,Buena Vista city,6650,6725,6766,6661,6578,6595,6452
51540,VA,Charlottesville city,43475,43723,44424,44863,45305,46185,46912
51550,VA,Chesapeake city,222209,225455,228325,230621,233652,235431,237940
51570,VA,Colonial Heights city,17411,17282,17370,17491,17488,17647,17772
51580,VA,Covington city,5961,5821,5746,5729,5667,5589,5518
51590,VA,Danville city,43055,42535,42697,42683,42395,42129,41898
51595,VA,Emporia city,5927,5807,5791,5661,5585,5482,5305
51600,VA,Fairfax city,22565,22696,23141,23534,23537,23723,24164
51610,VA,Falls Church city,12332,12731,13104,13396,13505,13964,14014
51620,VA,Franklin city,8582,8407,8441,8539,8392,8387,8306
51630,VA,Fredericksburg city,24286,25643,27065,27748,28190,27967,28297
51640,VA,Galax city,7042,6809,6845,6914,6887,6871,6775
51650,VA,Hampton city,137436,136517,137104,137321,137754,136354,135410
51660,VA,Harrisonburg city,48914,49745,51095,51253,52147,52322,53078
51670,VA,Hopewell city,22591,22480,22294,22150,22130,22350,22735
51678,VA,Lexington city,7042,6894,6933,7067,7062,7074,7045
51680,VA,Lynchburg city,75568,76612,77447,78204,78407,79505,80212
51683,VA,Manassas city,37821,39131,40324,41072,41264,41603,41483
51685,VA,Manassas Park city,14273,15172,15477,15939,15902,15902,15915
51690,VA,Martinsville city,13821,13702,13632,13588,13511,13577,13445
51700,VA,Newport News city,180719,180251,180247,181551,182420,181985,181825
51710,VA,Norfolk city,242803,243582,245962,245168,246245,246130,245115
51720,VA,Norton city,3958,4013,4048,4013,4038,3926,3864
51730,VA,Petersburg city,32420,31949,31850,32113,32097,32044,31882
51735,VA,Poquoson city,12150,12041,12122,12114,12027,12058,12017
51740,VA,Portsmouth city,95535,95811,96567,96185,95994,96356,95252
51750,VA,Radford city,16408,16775,16650,17072,17374,17350,17483
51760,VA,Richmond city,204214,206567,210826,213701,216541,219628,223170
51770,VA,Roanoke city,97032,96866,98143,99084,99791,99969,99660
51775,VA,Salem city,24802,24831,25007,25171,25318,25404,25549
51790,VA,Staunton city,23746,24034,23871,24207,24390,24338,24363
51800,VA,Suffolk city,84585,84780,85231,85784,86899,88116,89273
51810,VA,Virginia Beach city,437994,442886,445487,448604,450116,451854,452602
51820,VA,Waynesboro city,21006,21018,20990,21112,21254,21588,21887
51830,VA,Williamsburg city,14068,14326,14754,14911,14915,15144,15214
51840,VA,Winchester city,26203,26699,27084,27380,27408,27358,27516
53001,VA,Adams ,18728,18875,18925,19061,19127,19150,19238
53003,WA,Asotin ,21623,21917,21881,22113,22177,22089,22306
53005,WA,Benton ,175177,180516,182486,184523,186562,190337,193686
53007,WA,Chelan ,72453,73307,73654,73955,74418,75442,76338
53009,WA,Clallam ,71404,71775,71824,72206,72722,73522,74570
53011,WA,Clark ,425363,432507,437041,442365,449647,458394,467018
53013,WA,Columbia ,4078,4015,3994,4015,3968,3938,3938
53015,WA,Cowlitz ,102410,102378,101840,101784,102106,103378,105160
53017,WA,Douglas ,38431,38793,39308,39463,39840,40565,41327
53019,WA,Ferry ,7551,7684,7707,7645,7643,7584,7614
53021,WA,Franklin ,78163,83125,85772,86525,87768,88825,90160
53023,WA,Garfield ,2266,2250,2225,2248,2210,2225,2247
53025,WA,Grant ,89120,90702,91486,91772,92723,93124,93546
53027,WA,Grays Harbor ,72797,72349,71746,70989,70779,71023,71628
53029,WA,Island ,78506,79005,79274,78593,79266,80796,82636
53031,WA,Jefferson ,29872,29872,29822,30052,30204,30446,31139
53033,WA,King ,1931249,1972444,2008763,2045874,2078886,2114256,2149970
53035,WA,Kitsap ,251133,254451,254729,253114,254272,260514,264811
53037,WA,Kittitas ,40915,41577,41630,41853,42518,43057,44866
53039,WA,Klickitat ,20318,20690,20636,20855,20866,20993,21301
53041,WA,Lewis ,75455,75691,75559,75126,75115,75754,77066
53043,WA,Lincoln ,10570,10524,10445,10281,10243,10312,10350
53045,WA,Mason ,60699,60920,60795,60563,60706,61036,62198
53047,WA,Okanogan ,41120,41344,41242,41106,41236,41359,41554
53049,WA,Pacific ,20920,20852,20560,20445,20575,20888,21249
53051,WA,Pend Oreille ,13001,12931,12993,12892,12930,13066,13123
53053,WA,Pierce ,795225,803190,811674,818619,830198,842676,861312
53055,WA,San Juan ,15769,15822,15810,15875,16021,16234,16339
53057,WA,Skagit ,116901,117759,117987,118679,120303,121724,123681
53059,WA,Skamania ,11066,11134,11164,11258,11338,11309,11510
53061,WA,Snohomish ,713335,722291,732378,745124,757958,770165,787620
53063,WA,Spokane ,471221,473527,475881,479479,484337,490526,499072
53065,WA,Stevens ,43531,43484,43566,43340,43573,43800,44439
53067,WA,Thurston ,252264,256516,258803,262536,265809,269183,275222
53069,WA,Wahkiakum ,3978,4014,3986,4052,4058,4022,4139
53071,WA,Walla Walla ,58781,59496,59402,59497,59658,60149,60340
53073,WA,Whatcom ,201140,203482,205008,206348,208325,212164,216800
53075,WA,Whitman ,44776,45088,46662,46870,46936,48150,48851
53077,WA,Yakima ,243231,246223,246568,246911,247175,248115,249636
54001,WA,Barbour ,16589,16603,16866,16882,16914,16968,16831
54003,WV,Berkeley ,104169,105687,106987,108481,110238,111635,113525
54005,WV,Boone ,24629,24450,24374,24078,23696,23263,22816
54007,WV,Braxton ,14523,14545,14491,14441,14451,14460,14471
54009,WV,Brooke ,24069,23932,23802,23708,23528,23348,22977
54011,WV,Cabell ,96319,96545,96907,96938,96632,96653,95987
54013,WV,Calhoun ,7627,7640,7595,7539,7512,7430,7336
54015,WV,Clay ,9386,9389,9263,9205,8934,8905,8859
54017,WV,Doddridge ,8202,8182,8213,8413,8272,8506,8413
54019,WV,Fayette ,46039,45970,45939,45634,45242,44822,44323
54021,WV,Gilmer ,8693,8769,8774,8636,8505,8320,8249
54023,WV,Grant ,11937,11945,11856,11798,11697,11765,11732
54025,WV,Greenbrier ,35480,35718,35880,35793,35516,35433,35279
54027,WV,Hampshire ,23964,23802,23688,23468,23488,23331,23301
54029,WV,Hancock ,30676,30514,30341,30246,30101,29844,29590
54031,WV,Hardy ,14025,14001,13909,14011,13999,13904,13889
54033,WV,Harrison ,69099,69272,69155,68955,68793,68570,68400
54035,WV,Jackson ,29211,29332,29318,29231,29138,29158,29152
54037,WV,Jefferson ,53498,54347,54548,54897,55642,56199,56368
54039,WV,Kanawha ,193063,191972,192159,191404,190167,188207,186241
54041,WV,Lewis ,16372,16397,16440,16457,16456,16447,16309
54043,WV,Lincoln ,21720,21616,21647,21551,21612,21370,21232
54045,WV,Logan ,36743,36453,36336,35983,35295,34514,33700
54047,WV,McDowell ,22113,21708,21335,20901,20291,19698,19141
54049,WV,Marion ,56418,56625,56768,56725,56776,56771,56538
54051,WV,Marshall ,33107,32831,32677,32569,32314,32126,31793
54053,WV,Mason ,27324,27323,27233,27159,27076,27005,26825
54055,WV,Mercer ,62264,62455,62382,61841,61646,61043,60468
54057,WV,Mineral ,28212,28052,27894,27713,27600,27413,27411
54059,WV,Mingo ,26839,26591,26186,25974,25691,25249,24647
54061,WV,Monongalia ,96189,98677,100523,101963,103037,103991,104622
54063,WV,Monroe ,13502,13546,13510,13515,13583,13501,13370
54065,WV,Morgan ,17541,17456,17451,17448,17515,17523,17632
54067,WV,Nicholas ,26233,26148,26226,25925,25705,25547,25311
54069,WV,Ohio ,44443,44178,44042,43673,43161,42893,42516
54071,WV,Pendleton ,7695,7562,7516,7415,7288,7186,7051
54073,WV,Pleasants ,7605,7605,7595,7592,7675,7609,7591
54075,WV,Pocahontas ,8719,8836,8714,8676,8647,8561,8501
54077,WV,Preston ,33520,33618,33895,33695,33872,33744,33758
54079,WV,Putnam ,55486,56078,56531,56597,56845,56799,56941
54081,WV,Raleigh ,78859,79233,79201,78780,78238,77433,76601
54083,WV,Randolph ,29405,29422,29408,29539,29308,29174,29006
54085,WV,Ritchie ,10449,10357,10274,10080,10000,9991,9875
54087,WV,Roane ,14926,14808,14696,14624,14606,14430,14208
54089,WV,Summers ,13927,13865,13803,13571,13304,13073,12872
54091,WV,Taylor ,16895,16928,16993,16984,17044,16864,16859
54093,WV,Tucker ,7141,7028,6923,6924,6905,6933,6926
54095,WV,Tyler ,9208,9102,9031,8982,9062,8953,8972
54097,WV,Upshur ,24254,24261,24488,24629,24661,24726,24658
54099,WV,Wayne ,42481,41960,41725,41653,41304,40974,40531
54101,WV,Webster ,9154,9162,9027,8873,8821,8732,8646
54103,WV,Wetzel ,16583,16405,16406,16175,15951,15813,15640
54105,WV,Wirt ,5717,5797,5810,5865,5810,5840,5806
54107,WV,Wood ,86956,86808,86560,86458,86394,86254,85643
54109,WV,Wyoming ,23796,23466,23249,22964,22556,22152,21763
55001,WV,Adams ,20875,20919,20540,20494,20205,20161,20069
55003,WI,Ashland ,16157,16081,15914,16068,16101,15883,15714
55005,WI,Barron ,45870,45906,45789,45620,45446,45474,45412
55007,WI,Bayfield ,15014,15102,15080,15099,14931,14936,14891
55009,WI,Brown ,248007,250551,252981,254592,256612,258520,260401
55011,WI,Buffalo ,13587,13479,13354,13383,13222,13220,13099
55013,WI,Burnett ,15457,15504,15357,15305,15278,15142,15213
55015,WI,Calumet ,48971,49711,49732,49683,49507,49792,49553
55017,WI,Chippewa ,62415,62909,63019,63145,63426,63535,63649
55019,WI,Clark ,34690,34735,34461,34561,34412,34441,34557
55021,WI,Columbia ,56833,56691,56423,56572,56574,56754,56927
55023,WI,Crawford ,16644,16688,16543,16423,16394,16394,16321
55025,WI,Dane ,488073,496460,503438,510007,516494,522878,531273
55027,WI,Dodge ,88759,88728,88570,88359,88587,88434,88068
55029,WI,Door ,27785,27878,27690,27822,27705,27540,27587
55031,WI,Douglas ,44159,43975,43800,43818,43775,43623,43509
55033,WI,Dunn ,43857,43882,43939,44221,44325,44552,44704
55035,WI,Eau Claire ,98736,99933,100905,101819,101725,102119,102965
55037,WI,Florence ,4423,4497,4475,4509,4473,4467,4456
55039,WI,Fond du Lac ,101633,101902,101865,101868,102018,101943,102144
55041,WI,Forest ,9304,9260,9181,9120,9132,9043,9064
55043,WI,Grant ,51208,51244,51018,51219,51861,52303,52214
55045,WI,Green ,36842,36980,36896,37099,37028,37153,37075
55047,WI,Green Lake ,19051,19099,19069,18961,18829,18829,18719
55049,WI,Iowa ,23687,23766,23746,23728,23796,23829,23654
55051,WI,Iron ,5916,6000,5940,5883,5916,5786,5726
55053,WI,Jackson ,20449,20523,20472,20574,20631,20589,20562
55055,WI,Jefferson ,83686,83882,84400,84576,84450,84640,84625
55057,WI,Juneau ,26664,26675,26725,26516,26275,26204,26274
55059,WI,Kenosha ,166426,166923,167434,167572,168122,168168,168183
55061,WI,Kewaunee ,20574,20607,20603,20458,20446,20381,20405
55063,WI,La Crosse ,114638,115259,116704,117073,117731,118060,118122
55065,WI,Lafayette ,16836,16947,16855,16735,16812,16812,16753
55067,WI,Langlade ,19977,19892,19740,19550,19372,19189,19221
55069,WI,Lincoln ,28743,28456,28481,28353,28152,27966,27902
55071,WI,Manitowoc ,81442,81171,80862,80632,80145,79717,79536
55073,WI,Marathon ,134063,134509,134621,135242,135589,135782,135603
55075,WI,Marinette ,41749,41425,41455,41439,41209,40854,40491
55077,WI,Marquette ,15404,15345,15180,15103,15002,15056,15067
55078,WI,Menominee ,4232,4379,4369,4363,4494,4514,4533
55079,WI,Milwaukee ,947735,951535,954867,956717,957185,956314,951448
55081,WI,Monroe ,44673,45143,45114,45222,45348,45519,45623
55083,WI,Oconto ,37660,37622,37469,37433,37532,37512,37430
55085,WI,Oneida ,35998,35846,35756,35658,35467,35540,35601
55087,WI,Outagamie ,176695,177791,178937,180252,182018,183264,184526
55089,WI,Ozaukee ,86395,86758,87111,87185,87608,87909,88314
55091,WI,Pepin ,7469,7428,7410,7383,7353,7293,7307
55093,WI,Pierce ,41019,40802,40661,40714,40908,40884,41238
55095,WI,Polk ,44205,43986,43562,43444,43493,43437,43481
55097,WI,Portage ,70019,70181,70532,70641,70600,70534,70447
55099,WI,Price ,14159,14021,13875,13783,13700,13659,13517
55101,WI,Racine ,195408,194942,194610,194775,194925,194917,195140
55103,WI,Richland ,18021,17983,17799,17778,17674,17484,17476
55105,WI,Rock ,160331,159985,160232,160565,161181,161334,161620
55107,WI,Rusk ,14755,14624,14326,14392,14379,14137,14127
55109,WI,St. Croix ,84345,84948,85256,85939,86902,87502,88029
55111,WI,Sauk ,61976,62420,62560,63044,63387,63646,63949
55113,WI,Sawyer ,16557,16551,16551,16509,16409,16351,16369
55115,WI,Shawano ,41949,41800,41610,41541,41502,41206,41062
55117,WI,Sheboygan ,115507,115360,115046,114978,115303,115591,115427
55119,WI,Taylor ,20689,20778,20497,20596,20591,20483,20439
55121,WI,Trempealeau ,28816,29054,29365,29564,29490,29552,29633
55123,WI,Vernon ,29773,30036,30213,30287,30373,30523,30814
55125,WI,Vilas ,21430,21370,21292,21354,21394,21391,21435
55127,WI,Walworth ,102228,102773,103030,102965,103427,102725,102959
55129,WI,Washburn ,15911,15792,15845,15675,15701,15556,15648
55131,WI,Washington ,131887,132292,132727,132841,133433,133815,134296
55133,WI,Waukesha ,389891,390811,392709,394059,395383,396311,398424
55135,WI,Waupaca ,52410,52322,52040,52262,52108,51925,51533
55137,WI,Waushara ,24496,24579,24479,24324,24186,24041,24162
55139,WI,Winnebago ,166994,167646,168764,169518,169701,169565,169886
55141,WI,Wood ,74749,74588,74306,73892,73514,73288,73107
56001,WI,Albany ,36299,36895,37364,37636,37846,38079,38256
56003,WY,Big Horn ,11668,11742,11781,11979,11898,11991,12005
56005,WY,Campbell ,46133,46594,47872,48116,48241,49333,48803
56007,WY,Carbon ,15885,15824,15681,15799,15829,15554,15618
56009,WY,Converse ,13833,13730,14035,14358,14210,14321,14191
56011,WY,Crook ,7083,7139,7152,7154,7237,7414,7464
56013,WY,Fremont ,40123,40595,41130,41010,40680,40355,40242
56015,WY,Goshen ,13249,13592,13656,13547,13546,13592,13390
56017,WY,Hot Springs ,4812,4819,4843,4840,4797,4745,4679
56019,WY,Johnson ,8569,8632,8608,8619,8562,8587,8486
56021,WY,Laramie ,91738,92637,94785,95929,96264,97183,98136
56023,WY,Lincoln ,18106,18018,17940,18327,18580,18757,19110
